file,language,index,word,start,end,duration_s
doreco_port1286_2017_06_30_Jaklin.wav,it,292,ecco,143.295,144.375,1.0800000000000125
doreco_port1286_2017_06_30_Jaklin.wav,it,293,me,144.415,144.535,0.12000000000000455
doreco_port1286_2017_06_30_Jaklin.wav,it,294,ecco,144.615,144.875,0.2599999999999909
doreco_port1286_2017_06_30_Jaklin.wav,it,295,me,144.895,144.975,0.07999999999998408
doreco_port1286_2017_06_30_Jaklin.wav,it,296,ecco,145.075,145.195,0.12000000000000455
doreco_port1286_2017_06_30_Jaklin.wav,it,297,me,145.235,145.275,0.03999999999999204
doreco_port1286_2017_06_30_Jaklin.wav,it,298,ecco,145.295,145.655,0.36000000000001364
doreco_port1286_2017_06_30_Jaklin.wav,it,299,me,145.715,145.855,0.13999999999998636
doreco_port1286_2017_06_30_Jaklin.wav,it,300,ecco,145.875,146.315,0.4399999999999977
doreco_port1286_2017_06_30_Jaklin.wav,it,301,me,146.355,146.495,0.14000000000001478
doreco_port1286_2017_06_30_Jaklin.wav,it,302,ecco,146.615,147.035,0.4199999999999875
doreco_port1286_2017_06_30_Jaklin.wav,it,303,me,147.055,147.115,0.060000000000002274
doreco_port1286_2017_06_30_Jaklin.wav,it,304,ecco,147.216,147.636,0.4199999999999875
doreco_port1286_2017_06_30_Jaklin.wav,it,305,me,149.396,149.676,0.28000000000000114
doreco_port1286_2017_06_30_Jaklin.wav,it,306,ecco,149.796,150.096,0.30000000000001137
doreco_port1286_2017_06_30_Jaklin.wav,it,307,me,150.116,150.256,0.13999999999998636
doreco_port1286_2017_06_30_Jaklin.wav,it,308,ecco,150.756,151.076,0.3199999999999932
doreco_port1286_2017_06_30_Jaklin.wav,it,309,me,151.116,151.176,0.05999999999997385
doreco_port1286_2017_06_30_Jaklin.wav,it,310,ecco,151.316,151.496,0.18000000000000682
doreco_port1286_2017_06_30_Jaklin.wav,it,311,me,151.556,151.776,0.21999999999999886
doreco_port1286_2017_06_30_Jaklin.wav,it,312,ecco,151.796,152.316,0.5200000000000102
doreco_port1286_2017_06_30_Jaklin.wav,it,313,me,152.436,152.676,0.23999999999998067
doreco_port1286_2017_06_30_Jaklin.wav,it,314,ecco,153.397,153.717,0.3200000000000216
doreco_port1286_2017_06_30_Jaklin.wav,it,315,me,153.737,153.777,0.03999999999999204
doreco_port1286_2017_06_30_Jaklin.wav,it,316,ecco,153.857,154.317,0.46000000000000796
doreco_port1286_2017_06_30_Jaklin.wav,it,317,me,154.337,154.397,0.060000000000002274
doreco_port1286_2017_06_30_Jaklin.wav,it,318,ecco,154.537,154.997,0.46000000000000796
doreco_port1286_2017_06_30_Jaklin.wav,it,319,me,155.157,155.237,0.07999999999998408
doreco_port1286_2017_06_30_Jaklin.wav,it,320,ecco,155.257,155.697,0.4399999999999977
doreco_port1286_2017_06_30_Jaklin.wav,it,321,me,155.717,155.817,0.09999999999999432
doreco_port1286_2017_06_30_Jaklin.wav,it,322,ecco,155.837,155.977,0.14000000000001478
doreco_port1286_2017_06_30_Jaklin.wav,it,323,me,156.017,156.177,0.1599999999999966
doreco_port1286_2017_06_30_Jaklin.wav,it,324,ecco,156.197,156.437,0.2400000000000091
doreco_port1286_2017_06_30_Jaklin.wav,it,325,me,156.517,156.577,0.060000000000002274
doreco_port1286_2017_06_30_Jaklin.wav,it,326,ecco,156.617,156.857,0.2400000000000091
doreco_port1286_2017_06_30_Jaklin.wav,it,327,me,156.897,157.037,0.14000000000001478
doreco_port1286_2017_06_30_Jaklin.wav,it,328,ecco,157.077,157.317,0.2400000000000091
doreco_port1286_2017_06_30_Jaklin.wav,it,329,me,157.377,157.417,0.03999999999999204
doreco_port1286_2017_06_30_Jaklin.wav,it,330,ecco,157.437,157.837,0.39999999999997726
doreco_port1286_2017_06_30_Jaklin.wav,it,331,me,157.857,157.997,0.14000000000001478
doreco_port1286_2017_06_30_Jaklin.wav,it,332,ecco,159.038,159.278,0.23999999999998067
