file,language,index,word,start,end,duration_s
audio_2026-05-30_19-01-35.wav,en,329,apples,218.412,218.852,0.4399999999999977
audio_2026-05-30_19-01-35.wav,en,330,pairs,218.992,219.412,0.4200000000000159
audio_2026-05-30_19-01-35.wav,en,331,and,219.492,219.572,0.0800000000000125
audio_2026-05-30_19-01-35.wav,en,332,bananas,219.612,220.093,0.48099999999999454
audio_2026-05-30_19-01-35.wav,en,333,we,221.274,221.374,0.09999999999999432
audio_2026-05-30_19-01-35.wav,en,334,need,221.394,221.574,0.18000000000000682
audio_2026-05-30_19-01-35.wav,en,335,apples,221.714,222.094,0.37999999999999545
audio_2026-05-30_19-01-35.wav,en,336,pairs,222.214,222.675,0.46100000000001273
audio_2026-05-30_19-01-35.wav,en,337,and,222.975,223.135,0.1599999999999966
audio_2026-05-30_19-01-35.wav,en,338,we,224.756,224.836,0.0800000000000125
audio_2026-05-30_19-01-35.wav,en,339,need,224.856,225.036,0.18000000000000682
audio_2026-05-30_19-01-35.wav,en,340,apples,225.157,225.497,0.3400000000000034
audio_2026-05-30_19-01-35.wav,en,341,pairs,225.637,226.017,0.37999999999999545
audio_2026-05-30_19-01-35.wav,en,342,and,226.237,226.397,0.1599999999999966
audio_2026-05-30_19-01-35.wav,en,343,old,227.799,228.039,0.23999999999998067
audio_2026-05-30_19-01-35.wav,en,344,men,228.179,228.479,0.30000000000001137
audio_2026-05-30_19-01-35.wav,en,345,and,228.679,228.799,0.12000000000000455
audio_2026-05-30_19-01-35.wav,en,346,women,228.879,229.24,0.3610000000000184
audio_2026-05-30_19-01-35.wav,en,347,old,230.521,230.661,0.14000000000001478
audio_2026-05-30_19-01-35.wav,en,348,men,230.761,230.941,0.18000000000000682
audio_2026-05-30_19-01-35.wav,en,349,and,230.981,231.081,0.09999999999999432
audio_2026-05-30_19-01-35.wav,en,350,women,231.141,231.441,0.30000000000001137
audio_2026-05-30_19-01-35.wav,en,351,i,234.844,234.904,0.060000000000002274
audio_2026-05-30_19-01-35.wav,en,352,saw,234.984,235.184,0.19999999999998863
audio_2026-05-30_19-01-35.wav,en,353,the,235.224,235.304,0.0800000000000125
audio_2026-05-30_19-01-35.wav,en,354,man,235.344,235.524,0.18000000000000682
audio_2026-05-30_19-01-35.wav,en,355,with,235.544,235.664,0.11999999999997613
audio_2026-05-30_19-01-35.wav,en,356,a,235.724,235.764,0.040000000000020464
audio_2026-05-30_19-01-35.wav,en,357,telescope,235.824,236.485,0.6610000000000014
audio_2026-05-30_19-01-35.wav,en,358,i,237.947,238.027,0.07999999999998408
audio_2026-05-30_19-01-35.wav,en,359,saw,238.187,238.548,0.36099999999999
audio_2026-05-30_19-01-35.wav,en,360,the,238.568,238.768,0.19999999999998863
audio_2026-05-30_19-01-35.wav,en,361,man,238.788,238.988,0.19999999999998863
audio_2026-05-30_19-01-35.wav,en,362,with,239.008,239.148,0.13999999999998636
audio_2026-05-30_19-01-35.wav,en,363,a,239.188,239.228,0.040000000000020464
audio_2026-05-30_19-01-35.wav,en,364,telescope,239.248,239.869,0.6210000000000093
audio_2026-05-30_19-01-35.wav,en,365,are,241.87,241.97,0.09999999999999432
audio_2026-05-30_19-01-35.wav,en,366,you,241.99,242.13,0.13999999999998636
audio_2026-05-30_19-01-35.wav,en,367,coming,242.211,242.671,0.45999999999997954
audio_2026-05-30_19-01-35.wav,en,368,you're,246.774,246.954,0.18000000000000682
audio_2026-05-30_19-01-35.wav,en,369,coming,246.974,247.355,0.3810000000000002
audio_2026-05-30_19-01-35.wav,en,370,can,249.076,249.216,0.14000000000001478
audio_2026-05-30_19-01-35.wav,en,371,you,249.236,249.336,0.10000000000002274
audio_2026-05-30_19-01-35.wav,en,372,pass,249.376,249.596,0.21999999999999886
audio_2026-05-30_19-01-35.wav,en,373,the,249.636,249.717,0.08100000000001728
audio_2026-05-30_19-01-35.wav,en,374,salt,249.817,250.217,0.4000000000000057
audio_2026-05-30_19-01-35.wav,en,375,can,252.839,252.979,0.14000000000001478
audio_2026-05-30_19-01-35.wav,en,376,you,252.999,253.099,0.09999999999999432
audio_2026-05-30_19-01-35.wav,en,377,pass,253.139,253.4,0.2609999999999957
audio_2026-05-30_19-01-35.wav,en,378,the,253.44,253.54,0.09999999999999432
audio_2026-05-30_19-01-35.wav,en,379,salt,253.6,253.96,0.36000000000001364
audio_2026-05-30_19-01-35.wav,en,380,can,256.362,256.502,0.13999999999998636
audio_2026-05-30_19-01-35.wav,en,381,you,256.522,256.642,0.12000000000000455
audio_2026-05-30_19-01-35.wav,en,382,pass,256.702,257.103,0.40100000000001046
audio_2026-05-30_19-01-35.wav,en,383,the,257.143,257.243,0.10000000000002274
audio_2026-05-30_19-01-35.wav,en,384,salt,257.303,257.643,0.339999999999975
audio_2026-05-30_19-01-35.wav,en,385,you,259.464,259.565,0.10099999999999909
audio_2026-05-30_19-01-35.wav,en,386,can,259.605,259.725,0.12000000000000455
audio_2026-05-30_19-01-35.wav,en,387,pass,259.765,260.005,0.2400000000000091
audio_2026-05-30_19-01-35.wav,en,388,the,260.025,260.125,0.10000000000002274
audio_2026-05-30_19-01-35.wav,en,389,salt,260.165,260.505,0.339999999999975
audio_2026-05-30_19-01-35.wav,en,390,you,262.587,262.687,0.10000000000002274
audio_2026-05-30_19-01-35.wav,en,391,can,262.707,262.847,0.13999999999998636
audio_2026-05-30_19-01-35.wav,en,392,pass,262.867,263.127,0.2599999999999909
audio_2026-05-30_19-01-35.wav,en,393,the,263.147,263.247,0.10000000000002274
audio_2026-05-30_19-01-35.wav,en,394,salt,263.368,263.708,0.34000000000003183
audio_2026-05-30_19-01-35.wav,en,395,my,268.44,268.54,0.10000000000002274
audio_2026-05-30_19-01-35.wav,en,396,brother,268.58,268.78,0.19999999999998863
audio_2026-05-30_19-01-35.wav,en,397,who,268.84,268.98,0.1400000000000432
audio_2026-05-30_19-01-35.wav,en,398,lives,269.02,269.24,0.22000000000002728
audio_2026-05-30_19-01-35.wav,en,399,in,269.28,269.34,0.060000000000002274
audio_2026-05-30_19-01-35.wav,en,400,boston,269.381,269.761,0.3800000000000523
audio_2026-05-30_19-01-35.wav,en,401,called,269.821,270.101,0.2799999999999727
audio_2026-05-30_19-01-35.wav,en,402,my,270.861,271.001,0.13999999999998636
audio_2026-05-30_19-01-35.wav,en,403,brother,271.041,271.382,0.3410000000000082
audio_2026-05-30_19-01-35.wav,en,404,who,271.502,271.582,0.07999999999998408
audio_2026-05-30_19-01-35.wav,en,405,lives,271.602,271.802,0.20000000000004547
audio_2026-05-30_19-01-35.wav,en,406,in,271.842,271.902,0.060000000000002274
audio_2026-05-30_19-01-35.wav,en,407,boston,271.922,272.362,0.4399999999999977
audio_2026-05-30_19-01-35.wav,en,408,called,272.402,272.702,0.30000000000001137
audio_2026-05-30_19-01-35.wav,en,409,my,273.903,274.043,0.13999999999998636
audio_2026-05-30_19-01-35.wav,en,410,brother,274.103,274.443,0.339999999999975
audio_2026-05-30_19-01-35.wav,en,411,who,274.563,274.683,0.12000000000000455
audio_2026-05-30_19-01-35.wav,en,412,lives,274.723,274.943,0.21999999999997044
audio_2026-05-30_19-01-35.wav,en,413,in,275.003,275.063,0.060000000000002274
audio_2026-05-30_19-01-35.wav,en,414,boston,275.103,275.564,0.46100000000001273
audio_2026-05-30_19-01-35.wav,en,415,called,275.724,276.104,0.37999999999999545
audio_2026-05-30_19-01-35.wav,en,416,you,276.704,276.804,0.0999999999999659
audio_2026-05-30_19-01-35.wav,en,417,met,276.824,276.944,0.12000000000000455
audio_2026-05-30_19-01-35.wav,en,418,with,276.984,277.084,0.10000000000002274
audio_2026-05-30_19-01-35.wav,en,419,a,277.144,277.164,0.01999999999998181
audio_2026-05-30_19-01-35.wav,en,420,director,277.204,277.745,0.5409999999999968
audio_2026-05-30_19-01-35.wav,en,421,i,280.206,280.246,0.03999999999996362
audio_2026-05-30_19-01-35.wav,en,422,met,280.286,280.426,0.13999999999998636
audio_2026-05-30_19-01-35.wav,en,423,with,280.466,280.566,0.0999999999999659
audio_2026-05-30_19-01-35.wav,en,424,a,280.626,280.666,0.040000000000020464
audio_2026-05-30_19-01-35.wav,en,425,producer,280.706,281.227,0.5209999999999582
audio_2026-05-30_19-01-35.wav,en,426,not,281.267,281.407,0.13999999999998636
audio_2026-05-30_19-01-35.wav,en,427,the,281.427,281.507,0.07999999999998408
audio_2026-05-30_19-01-35.wav,en,428,director,281.527,282.047,0.5200000000000387
audio_2026-05-30_19-01-35.wav,en,429,john,283.087,283.308,0.22100000000000364
audio_2026-05-30_19-01-35.wav,en,430,did,283.328,283.468,0.1400000000000432
audio_2026-05-30_19-01-35.wav,en,431,not,283.528,283.728,0.19999999999998863
audio_2026-05-30_19-01-35.wav,en,432,call,283.848,284.068,0.21999999999997044
audio_2026-05-30_19-01-35.wav,en,433,maria,284.108,284.548,0.4399999999999977
audio_2026-05-30_19-01-35.wav,en,434,john,285.349,285.609,0.2599999999999909
audio_2026-05-30_19-01-35.wav,en,435,did,285.629,285.789,0.15999999999996817
audio_2026-05-30_19-01-35.wav,en,436,not,285.889,286.109,0.21999999999997044
audio_2026-05-30_19-01-35.wav,en,437,call,286.349,286.569,0.22000000000002728
audio_2026-05-30_19-01-35.wav,en,438,maria,286.589,286.969,0.37999999999999545
audio_2026-05-30_19-01-35.wav,en,439,john,287.97,288.25,0.2799999999999727
audio_2026-05-30_19-01-35.wav,en,440,did,288.29,288.41,0.12000000000000455
audio_2026-05-30_19-01-35.wav,en,441,not,288.47,288.63,0.15999999999996817
audio_2026-05-30_19-01-35.wav,en,442,call,288.69,288.87,0.18000000000000682
audio_2026-05-30_19-01-35.wav,en,443,maria,288.89,289.271,0.38100000000002865
audio_2026-05-30_19-01-35.wav,en,444,he,289.311,289.411,0.10000000000002274
audio_2026-05-30_19-01-35.wav,en,445,called,289.451,289.651,0.19999999999998863
audio_2026-05-30_19-01-35.wav,en,446,sarah,289.731,290.151,0.4200000000000159
audio_2026-05-30_19-01-35.wav,en,447,he's,292.392,292.592,0.19999999999998863
audio_2026-05-30_19-01-35.wav,en,448,30,292.812,293.033,0.22100000000000364
audio_2026-05-30_19-01-35.wav,en,449,he's,294.013,294.173,0.160000000000025
audio_2026-05-30_19-01-35.wav,en,450,30,294.193,294.393,0.19999999999998863
audio_2026-05-30_19-01-35.wav,en,451,really,294.433,294.653,0.22000000000002728
audio_2026-05-30_19-01-35.wav,en,452,really,297.945,298.306,0.36099999999999
audio_2026-05-30_19-01-35.wav,en,453,really,300.273,300.594,0.32099999999996953
audio_2026-05-30_19-01-35.wav,en,454,really,302.782,303.103,0.3210000000000264
